,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2814,1056513,4127,SAMBHAAV,SAMBHAAV MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2815,4876545,19049,SANCO,SANCO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2816,764929,2988,SANDESH,SANDESH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2817,613633,2397,SANDHAR,SANDHAR TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2818,1071105,4184,SANGAMIND,SANGAM (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE
2819,767233,2997,SANGHIIND,SANGHI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2820,6099969,23828,SANGHVIFOR-BE,SANGHVI FOR & ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
2821,3598849,14058,SANGHVIMOV,SANGHVI MOVERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2822,2824193,11032,SANGINITA,SANGINITA CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2823,369153,1442,SANOFI,SANOFI INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2824,11777,46,SANWARIA-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2825,4546049,17758,SARDAEN,SARDA ENERGY & MIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2826,1252353,4892,SAREGAMA,SAREGAMA INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2827,3595009,14043,SARLAPOLY,SARLA PERF. FIBERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2828,460289,1798,SARVESHWAR-SM,,0.0,,0.0,0.05,1600,EQ,NSE,NSE
2829,3067649,11983,SASKEN,SASKEN TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2830,5136129,20063,SASTASUNDR,SASTASUNDAR VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2831,3558145,13899,SATHAISPAT-BE,SATHAVAHANA ISPAT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2832,2827521,11045,SATIA,SATIA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2833,2675969,10453,SATIN,SATIN CREDIT NET,0.0,,0.0,0.05,1,EQ,NSE,NSE
2834,5749249,22458,SATINPP-E1,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2835,4600577,17971,SBICARD,SBI CARDS & PAY SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
2836,189441,740,SBIETFIT,SBIAMC - SBIETFIT,0.0,,0.0,0.01,1,EQ,NSE,NSE
2837,184833,722,SBIETFPB,SBIAMC - SBIETFPB,0.0,,0.0,0.01,1,EQ,NSE,NSE
2838,1847809,7218,SBIETFQLTY,SBIAMC - SBIETFQLTY,0.0,,0.0,0.01,1,EQ,NSE,NSE
2839,5582849,21808,SBILIFE,SBI LIFE INSURANCE CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2840,779521,3045,SBIN,STATE BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2841,5722625,22354,SBIN-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2842,5723137,22356,SBIN-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2843,4353,17,SCAPDVR,STAMPEDE CAPITAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2844,258817,1011,SCHAEFFLER,SCHAEFFLER INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2845,5298689,20698,SCHAND,S CHAND AND COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2846,7995905,31234,SCHNEIDER,SCHNEIDER ELECTRIC INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2847,780289,3048,SCI,SHIPPING CORP OF INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2848,342529,1338,SDBL,SOM DIST & BREW,0.0,,0.0,0.05,1,EQ,NSE,NSE
2849,669697,2616,SEAMECLTD,SEAMEC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2850,3334401,13025,SECL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2851,105473,412,SECURCRED-SM,,0.0,,0.0,0.05,600,EQ,NSE,NSE
2852,3481089,13598,SELAN,SELAN EXPLO. TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2853,4723969,18453,SELMCL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2854,6989569,27303,SEPOWER,S.E. POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
2855,3659777,14296,SEQUENT,SEQUENT SCIENTIFIC.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2856,5529345,21599,SERVOTECH-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
2857,784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2858,4483585,17514,SETCO,SETCO AUTOMOTIVE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2859,4453121,17395,SETF10GILT,SBIAMC - SETF10GILT,0.0,,0.0,0.01,1,EQ,NSE,NSE
2860,4421633,17272,SETFGOLD,SBI-ETF GOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2861,2605057,10176,SETFNIF50,SBI-ETF NIFTY 50,0.0,,0.0,0.01,1,EQ,NSE,NSE
2862,1884417,7361,SETFNIFBK,SBI-ETF NIFTY BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE
2863,1882369,7353,SETFNN50,SBI-ETF NIFTY NEXT 50,0.0,,0.0,0.01,1,EQ,NSE,NSE
2864,6507009,25418,SETUINFRA-BE,SETUBANDHAN INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2865,2771969,10828,SEYAIND,SEYA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2866,145921,570,SEZAL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2867,4911105,19184,SFL,SHEELA FOAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2868,4828673,18862,SGBAPR28I-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2869,4717825,18429,SGBAUG24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2870,3303425,12904,SGBAUG27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2871,5730561,22385,SGBAUG28V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2872,3950593,15432,SGBDC27VII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2873,159489,623,SGBDEC25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2874,203521,795,SGBDEC2512-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2875,220673,862,SGBDEC2513-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2876,186625,729,SGBDEC25XI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2877,1959425,7654,SGBDEC26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2878,4706561,18385,SGBFEB24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2879,2244097,8766,SGBFEB27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2880,4521985,17664,SGBFEB28IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2881,4380161,17110,SGBJ28VIII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2882,241921,945,SGBJAN26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2883,2126849,8308,SGBJAN27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2884,5498113,21477,SGBJUL25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2885,2855425,11154,SGBJUL27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2886,5693953,22242,SGBJUL28IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2887,2626817,10261,SGBJUN27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2888,4883969,19078,SGBJUN28-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2889,4706817,18386,SGBMAR24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2890,5239553,20467,SGBMAR25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2891,4723457,18451,SGBMAR28X-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2892,5370881,20980,SGBMAY25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2893,740097,2891,SGBMAY26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2894,4856833,18972,SGBMAY28-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2895,343553,1342,SGBN28VIII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2896,4415489,17248,SGBNOV23-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2897,4915969,19203,SGBNOV24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2898,117249,458,SGBNOV25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2899,127233,497,SGBNOV258-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2900,138241,540,SGBNOV25IX-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2901,101889,398,SGBNOV25VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2902,1626881,6355,SGBNOV26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2903,213505,834,SGBOC28VII-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2904,64001,250,SGBOCT25-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2905,77825,304,SGBOCT25IV-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2906,90881,355,SGBOCT25V-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2907,1525761,5960,SGBOCT26-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2908,3579137,13981,SGBOCT27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2909,3648513,14252,SGBOCT27VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2910,4811521,18795,SGBSEP24-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2911,3381505,13209,SGBSEP27-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2912,38145,149,SGBSEP28VI-GB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2913,3421953,13367,SGL,STL GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
2914,3035137,11856,SHAHALLOYS,SHAH ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2915,2734849,10683,SHAIVAL-SM,,0.0,,0.0,0.05,7200,EQ,NSE,NSE
2916,6547969,25578,SHAKTIPUMP-BE,SHAKTI PUMPS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
2917,182785,714,SHALBY,SHALBY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2918,3927553,15342,SHALPAINTS,SHALIM PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2919,5202177,20321,SHANKARA,SHANKARA BLDG PRODUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2920,5487105,21434,SHANTI-SM,,0.0,,0.0,0.05,4500,EQ,NSE,NSE
2921,787969,3078,SHANTIGEAR,SHANTHI GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2922,1277953,4992,SHARDACROP,SHARDA CROPCHEM.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2923,2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2924,26625,104,SHAREINDIA,SHARE IND. SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2925,4363265,17044,SHARIABEES,NIP IND ETF SHARIAH BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
2926,1298433,5072,SHEMAROO-BE,SHEMAROO ENTER..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2927,4066049,15883,SHIL,SOMANY HOM INNOVATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
2928,4544513,17752,SHILPAMED,SHILPA MEDICARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2929,429057,1676,SHIRPUR-G-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2930,3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2931,383233,1497,SHIVAMILLS,SHIVA MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2932,205825,804,SHIVATEX,SHIVA TEXYARN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2933,3442177,13446,SHIVAUM-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2934,2870273,11212,SHK,S H KELKAR AND CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2935,3024129,11813,SHOPERSTOP,SHOPPERS STOP,0.0,,0.0,0.05,1,EQ,NSE,NSE
2936,181249,708,SHRADHA,SHRADHA INFRAPROJECTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2937,793345,3099,SHREDIGCEM,SHREE DIGVIJAY CEM CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
2938,794369,3103,SHREECEM,SHREE CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2939,2710529,10588,SHREEPUSHK,SHRE PUSH CHEM & FERT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2940,1952513,7627,SHREERAMA,SHREE RAMA MULTI TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
2941,2854145,11149,SHRENIK,SHRENIK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2942,800257,3126,SHREYANIND,SHREYANS INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2943,801025,3129,SHREYAS,SHREYAS SHIPPING & LOGIST,0.0,,0.0,0.05,1,EQ,NSE,NSE
2944,4400641,17190,SHRIPISTON-BE,SHRIRAM PIST. & RING,0.0,,0.0,0.05,1,EQ,NSE,NSE
2945,3005185,11739,SHRIRAMCIT,SHRIRAM CITYUNI FIN.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2946,3918849,15308,SHRIRAMEPC,SHRIRAM EPC.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2947,1651457,6451,SHUBHLAXMI-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
2948,2608129,10188,SHYAMCENT,SHYAM CENTURY FERROUS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2949,3517441,13740,SHYAMTEL,SHYAM TELECOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
2950,4320001,16875,SICAGEN,SICAGEN INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2951,1953025,7629,SICAL-BE,SICAL LOGISTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2952,806401,3150,SIEMENS,SIEMENS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2953,1157633,4522,SIGIND,SIGNET INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2954,169473,662,SIGMA-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2955,5252097,20516,SIKKO-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
2956,2892289,11298,SIL-BE,STANDARD INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2957,1405953,5492,SILGO-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2958,1050881,4105,SILINV,SIL INVESTMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2959,4889345,19099,SILLYMONKS-BE,SILLY MONKS ENTERTAIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2960,141057,551,SILVERTUC-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
2961,3740673,14612,SIMBHALS,SIMBHAOLI SUGARS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2962,809473,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2963,97537,381,SINTERCOM,SINTERCOM INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2964,2381057,9301,SINTEX-BE,SINTEX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2965,2828801,11050,SIRCA,SIRCA PAINT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2966,5504257,21501,SIS,SECURITY INTELL SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2967,3584257,14001,SITINET-BE,SITI NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2968,3608577,14096,SIYSIL,SIYARAM SILK MILLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2969,4834049,18883,SJVN,SJVN,0.0,,0.0,0.05,1,EQ,NSE,NSE
2970,815617,3186,SKFINDIA,SKF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2971,1164801,4550,SKIL,SKIL INFRASTRUCTURE.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2972,2413569,9428,SKIPPER,SKIPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
2973,1211393,4732,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2974,287489,1123,SKSTEXTILE-SM,,0.0,,0.0,0.05,1000,EQ,NSE,NSE
2975,2532609,9893,SMARTLINK-BE,SMARTLINK HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2976,867073,3387,SMLISUZU,SML ISUZU,0.0,,0.0,0.05,1,EQ,NSE,NSE
2977,3322113,12977,SMPL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2978,5517057,21551,SMSLIFE,SMS LIFESCIENCES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
2979,3668225,14329,SMSPHARMA,SMS PHARMACEUTICALS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2980,216833,847,SMVD-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2981,1239809,4843,SNOWMAN,SNOWMAN LOGISTICS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2982,3539457,13826,SOBHA,SOBHA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2983,749057,2926,SOFTTECH-SM,,0.0,,0.0,0.05,1600,EQ,NSE,NSE
2984,940033,3672,SOLARA,SOLARA ACTIVE PHA SCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
2985,3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
2986,315137,1231,SOLEX-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2987,993281,3880,SOMANYCERA,SOMANY CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2988,2330625,9104,SOMATEX-BE,SOMA TEXTILEI NDUSTRIES L,0.0,,0.0,0.05,1,EQ,NSE,NSE
2989,4555265,17794,SOMICONVEY,SOMI CONVEYOR BELT..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2990,3485697,13616,SONAHISONA-SM,,0.0,,0.0,0.05,10000,EQ,NSE,NSE
2991,892417,3486,SONAMCLOCK-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
2992,1688577,6596,SONATSOFTW,SONATA SOFTWARE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2993,685313,2677,SONISOYA-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
2994,3347457,13076,SORILINFRA,SORIL INFRA RESOURCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2995,773377,3021,SOTL,SAVITA OIL TECHNOLO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2996,1522689,5948,SOUTHBANK,THE SOUTH INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2997,2477569,9678,SOUTHWEST,SOUTH WEST PINNACLE,0.0,,0.0,0.05,1,EQ,NSE,NSE
2998,4672513,18252,SPAL,S. P. APPARELS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2999,2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3000,3785729,14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
3001,4960001,19375,SPCENET-BE,SPACENET ENTERS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
3002,6939393,27107,SPECIALITY,SPECIALITY REST,0.0,,0.0,0.05,1,EQ,NSE,NSE
3003,1295361,5060,SPECTRUM-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
3004,2089729,8163,SPENCERS,SPENCER'S RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3005,5744385,22439,SPENTEX-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3006,832513,3252,SPIC,SPIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3007,2930177,11446,SPICEJET,SPICEJET,0.0,,0.0,0.05,1,EQ,NSE,NSE
3008,3055361,11935,SPLIL,SPL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3009,1834497,7166,SPMLINFRA-BE,SPML INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3010,5495297,21466,SPTL-BE,SINTEX PLASTICS TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3011,5401345,21099,SPYL-BE,SHEKHAWATI POLY-YARN.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3012,8150273,31837,SREEL,SREELEATHERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3013,2330113,9102,SREIBNPNCD-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3014,4993537,19506,SREIBNPNCD-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3015,4994049,19508,SREIBNPNCD-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3016,4994561,19510,SREIBNPNCD-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3017,4995073,19512,SREIBNPNCD-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3018,5003777,19546,SREIBNPNCD-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3019,5004289,19548,SREIBNPNCD-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3020,5509377,21521,SREIBNPNCD-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3021,5509889,21523,SREIBNPNCD-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3022,5510401,21525,SREIBNPNCD-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3023,5510913,21527,SREIBNPNCD-NR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3024,5511425,21529,SREIBNPNCD-NS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3025,5511937,21531,SREIBNPNCD-NT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3026,5512449,21533,SREIBNPNCD-NU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3027,5512961,21535,SREIBNPNCD-NV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3028,5513473,21537,SREIBNPNCD-NW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3029,4542465,17744,SREIBNPNCD-NX,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3030,4552449,17783,SREIBNPNCD-NY,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3031,4552961,17785,SREIBNPNCD-NZ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3032,4584961,17910,SREIBNPNCD-Y1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3033,4585473,17912,SREIBNPNCD-Y2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3034,4553473,17787,SREIBNPNCD-Y3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3035,4560641,17815,SREIBNPNCD-Y4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3036,4585985,17914,SREIBNPNCD-Y5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3037,4561153,17817,SREIBNPNCD-Y6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3038,4563969,17828,SREIBNPNCD-Y7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3039,4564481,17830,SREIBNPNCD-Y8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3040,4564993,17832,SREIBNPNCD-Y9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3041,4580353,17892,SREIBNPNCD-YA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3042,4580865,17894,SREIBNPNCD-YB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3043,4581377,17896,SREIBNPNCD-YC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3044,836353,3267,SREINFRA,SREI INFRASTRUCTURE FINAN,0.0,,0.0,0.05,1,EQ,NSE,NSE
3045,837889,3273,SRF,SRF,0.0,,0.0,0.05,1,EQ,NSE,NSE
3046,3732993,14582,SRHHYPOLTD,SREE RAYALSEEMA HHP.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3047,3821313,14927,SRIPIPES,SRIKALAHASTHI PIPES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3048,5374209,20993,SRIRAM-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
3049,35841,140,SRPL,SHREE RAM PROTEINS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3050,1102337,4306,SRTRANSFIN,SHRIRAM TRANSPORT FIN CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
3051,1107457,4326,SRTRANSFIN-Y9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3052,1109505,4334,SRTRANSFIN-YB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3053,1112321,4345,SRTRANSFIN-YG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3054,76289,298,SRTRANSFIN-YH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3055,127489,498,SRTRANSFIN-YI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3056,135169,528,SRTRANSFIN-YJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3057,178177,696,SRTRANSFIN-YK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3058,256257,1001,SRTRANSFIN-YL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3059,452865,1769,SRTRANSFIN-YM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3060,485633,1897,SRTRANSFIN-YN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3061,1571841,6140,SRTRANSFIN-YO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3062,1574145,6149,SRTRANSFIN-YP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3063,1576961,6160,SRTRANSFIN-YQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3064,1578497,6166,SRTRANSFIN-YR,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3065,1579009,6168,SRTRANSFIN-YS,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3066,1579521,6170,SRTRANSFIN-YT,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3067,1580033,6172,SRTRANSFIN-YU,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3068,2206977,8621,SRTRANSFIN-YV,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3069,2208001,8625,SRTRANSFIN-YW,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3070,2208513,8627,SRTRANSFIN-YX,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3071,2210049,8633,SRTRANSFIN-YY,,0.0,,0.0,0.01,1,EQ,NSE,NSE
